DBCODE,ENTITY,YEAR,SITECODE,SECTION,REACH,PASS,UNITNUM,UNITTYPE,VERT_INDEX,PITNUMBER,SPECIES,LENGTH1,LENGTH2,WEIGHT,CLIP,SAMPLEDATE,NOTES
AS006,1,2004,MACKCC-L,CC,L,1,2,SC,48,NA,DITE,112,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,2,SC,49,NA,DITE,30,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,2,SC,50,NA,DITE,45,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,1,NA,DITE,52,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,2,NA,DITE,51,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,3,NA,DITE,68,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,4,NA,DITE,41,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,5,NA,DITE,66,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,6,NA,DITE,52,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,7,NA,DITE,47,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,8,NA,DITE,83,NA,NA,NONE,9/2/04,ADULT
AS006,1,2004,MACKCC-L,CC,L,1,3,C,9,NA,DITE,64,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,10,NA,DITE,60,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,11,NA,DITE,82,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,12,NA,DITE,79,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,13,NA,DITE,101,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,14,NA,DITE,58,NA,NA,NONE,9/2/04,CUT TAIL
AS006,1,2004,MACKCC-L,CC,L,1,3,C,15,NA,DITE,62,NA,NA,NONE,9/2/04,CUT TAIL
AS006,1,2004,MACKCC-L,CC,L,1,3,C,16,NA,DITE,58,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,17,NA,DITE,102,NA,NA,NONE,9/2/04,CUT TAIL
AS006,1,2004,MACKCC-L,CC,L,1,3,C,18,NA,DITE,71,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,19,NA,DITE,110,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,20,NA,DITE,77,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,21,NA,DITE,90,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,22,NA,DITE,112,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,23,NA,DITE,47,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,24,NA,DITE,25,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,25,NA,DITE,38,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,26,NA,DITE,60,NA,NA,NONE,9/2/04,CUT TAIL
AS006,1,2004,MACKCC-L,CC,L,1,3,C,27,NA,DITE,30,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,28,NA,DITE,54,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,29,NA,DITE,72,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,30,NA,DITE,34,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,31,NA,DITE,50,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,32,NA,DITE,61,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,33,NA,DITE,63,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,34,NA,DITE,62,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,35,NA,DITE,80,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,36,NA,DITE,120,NA,NA,NONE,9/2/04,2 CHOMPS IN TAIL
AS006,1,2004,MACKCC-L,CC,L,1,3,C,37,NA,DITE,101,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,38,NA,DITE,135,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,39,NA,ONCL,97,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,40,NA,ONCL,101,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,41,NA,ONCL,118,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,42,NA,ONCL,98,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,43,NA,ONCL,103,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,44,NA,ONCL,118,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,45,NA,ONCL,134,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,46,NA,ONCL,140,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,47,NA,ONCL,128,NA,NA,NONE,9/2/04,M
AS006,1,2004,MACKCC-L,CC,L,1,3,C,48,NA,ONCL,112,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,49,NA,ONCL,103,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,50,NA,ONCL,101,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,51,NA,ONCL,93,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,52,NA,ONCL,98,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,53,NA,ONCL,127,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,54,NA,ONCL,92,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,55,NA,ONCL,143,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,56,NA,ONCL,144,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,57,NA,ONCL,83,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,58,NA,ONCL,89,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,59,NA,ONCL,108,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,60,NA,ONCL,102,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,61,NA,ONCL,95,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,62,NA,ONCL,100,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,63,NA,ONCL,154,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,64,NA,ONCL,93,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,65,NA,ONCL,98,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,66,NA,ONCL,138,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,67,NA,ONCL,97,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,68,NA,ONCL,132,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,69,NA,ONCL,112,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,70,NA,ONCL,98,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,71,NA,ONCL,104,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,72,NA,ONCL,95,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,73,NA,ONCL,88,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,74,NA,ONCL,93,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,75,NA,ONCL,99,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,76,NA,ONCL,122,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,77,NA,ONCL,89,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,78,NA,ONCL,48,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,79,NA,ONCL,162,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,80,NA,ONCL,42,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,81,NA,ONCL,51,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,82,NA,ONCL,93,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,1,3,C,83,NA,ONCL,97,NA,NA,NONE,9/2/04,DID NOT CLIP
AS006,1,2004,MACKCC-L,CC,L,2,1,C,1,NA,DITE,45,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,1,C,2,NA,DITE,85,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,1,C,3,NA,DITE,41,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,1,C,4,NA,ONCL,106,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,1,C,5,NA,ONCL,98,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,1,C,6,NA,ONCL,42,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,1,C,7,NA,ONCL,52,NA,NA,NONE,9/2/04,DID NOT CLIP
AS006,1,2004,MACKCC-L,CC,L,2,1,C,8,NA,ONCL,126,NA,NA,NONE,9/2/04,DID NOT CLIP
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,1,NA,DITE,46,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,2,NA,DITE,48,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,3,NA,DITE,52,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,4,NA,DITE,54,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,5,NA,DITE,74,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,6,NA,ONCL,97,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,7,NA,ONCL,38,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,8,NA,ONCL,43,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,9,NA,ONCL,46,NA,NA,NONE,9/2/04,M
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,10,NA,ONCL,113,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,11,NA,ONCL,106,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,12,NA,ONCL,49,NA,NA,NONE,9/2/04,DID NOT CLIP
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,13,NA,ONCL,48,NA,NA,NONE,9/2/04,DID NOT CLIP
AS006,1,2004,MACKCC-L,CC,L,2,2,SC,14,NA,ONCL,52,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,1,NA,DITE,86,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,2,NA,DITE,52,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,3,NA,DITE,63,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,4,NA,DITE,92,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,5,NA,DITE,52,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,6,NA,DITE,113,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,7,NA,DITE,110,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,8,NA,DITE,40,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,9,NA,DITE,98,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,10,NA,DITE,42,NA,NA,NONE,9/2/04,CUT TAIL
AS006,1,2004,MACKCC-L,CC,L,2,3,C,11,NA,DITE,55,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,12,NA,ONCL,43,NA,NA,RV,9/2/04,BROKEN BACK
AS006,1,2004,MACKCC-L,CC,L,2,3,C,13,NA,ONCL,41,NA,NA,NONE,9/2/04,BROKEN BACK
AS006,1,2004,MACKCC-L,CC,L,2,3,C,14,NA,ONCL,54,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,15,NA,ONCL,84,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,16,NA,ONCL,113,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,17,NA,ONCL,107,NA,NA,NONE,9/2/04,NA
AS006,1,2004,MACKCC-L,CC,L,2,3,C,18,NA,ONCL,46,NA,NA,RV,9/2/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,1,NA,DITE,51,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,2,NA,DITE,72,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,3,NA,DITE,45,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,4,NA,DITE,54,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,5,NA,ONCL,51,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,6,NA,ONCL,86,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,7,NA,ONCL,90,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,8,NA,ONCL,102,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,9,NA,ONCL,96,NA,NA,RV,9/7/04,DEFORMED BACK
AS006,1,2004,MACKCC-M,CC,M,1,4,P,10,NA,ONCL,100,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,11,NA,ONCL,142,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,12,NA,ONCL,94,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,13,NA,ONCL,118,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,14,NA,ONCL,98,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,15,NA,ONCL,132,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,16,NA,ONCL,52,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,17,NA,ONCL,56,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,18,NA,ONCL,53,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,19,NA,ONCL,54,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,20,NA,ONCL,108,NA,NA,RV,9/7/04,DEFORMED BACK
AS006,1,2004,MACKCC-M,CC,M,1,4,P,21,NA,ONCL,92,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,22,NA,ONCL,92,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,23,NA,ONCL,107,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,24,NA,ONCL,126,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,25,NA,ONCL,167,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,26,NA,ONCL,170,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,27,NA,ONCL,132,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,28,NA,ONCL,113,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,29,NA,ONCL,111,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,30,NA,ONCL,96,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,31,NA,ONCL,103,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,32,NA,ONCL,122,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,33,NA,ONCL,97,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,4,P,34,NA,ONCL,136,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,5,C,1,NA,DITE,43,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,5,C,2,NA,ONCL,52,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,6,P,1,NA,DITE,93,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,6,P,2,NA,DITE,125,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,6,P,3,NA,ONCL,97,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,6,P,4,NA,ONCL,102,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,6,P,5,NA,ONCL,132,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,6,P,6,NA,ONCL,156,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,6,P,7,NA,ONCL,131,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,1,NA,DITE,60,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,2,NA,DITE,66,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,3,NA,ONCL,48,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,4,NA,ONCL,46,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,5,NA,ONCL,44,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,6,NA,ONCL,100,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,7,NA,ONCL,102,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,8,NA,ONCL,93,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,9,NA,ONCL,88,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,7,C,10,NA,ONCL,147,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,8,P,1,NA,DITE,42,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,8,P,2,NA,ONCL,56,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,8,P,3,NA,ONCL,52,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,8,P,4,NA,ONCL,97,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,8,P,5,NA,ONCL,109,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,8,P,6,NA,ONCL,100,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,8,P,7,NA,ONCL,133,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,1,NA,DITE,71,NA,NA,NONE,9/7/04,CUT TAIL
AS006,1,2004,MACKCC-M,CC,M,1,9,C,2,NA,DITE,72,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,3,NA,DITE,68,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,4,NA,DITE,75,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,5,NA,DITE,50,NA,NA,NONE,9/7/04,MISSING LEFT FOOT
AS006,1,2004,MACKCC-M,CC,M,1,9,C,6,NA,DITE,79,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,7,NA,DITE,43,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,8,NA,DITE,55,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,9,NA,DITE,85,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,10,NA,DITE,60,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,11,NA,DITE,75,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,12,NA,DITE,121,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,13,NA,ONCL,58,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,14,NA,ONCL,100,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,15,NA,ONCL,54,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,16,NA,ONCL,97,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,17,NA,ONCL,128,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,18,NA,ONCL,87,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,19,NA,ONCL,102,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,20,NA,ONCL,48,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,21,NA,ONCL,148,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,22,NA,ONCL,103,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,23,NA,ONCL,166,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,24,NA,ONCL,51,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,25,NA,ONCL,129,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,26,NA,ONCL,128,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,27,NA,ONCL,131,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,28,NA,ONCL,102,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,9,C,29,NA,ONCL,97,NA,NA,NONE,9/7/04,M
AS006,1,2004,MACKCC-M,CC,M,1,9,C,30,NA,ONCL,123,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,10,SC,1,NA,DITE,27,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,10,SC,2,NA,DITE,59,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,1,10,SC,3,NA,DITE,44,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,4,P,1,NA,DITE,45,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,4,P,2,NA,DITE,41,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,4,P,3,NA,DITE,82,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,4,P,4,NA,ONCL,108,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,5,C,1,NA,ONCL,92,NA,NA,RV,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,5,C,2,NA,ONCL,92,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,6,P,1,NA,DITE,45,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,6,P,2,NA,DITE,63,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,6,P,3,NA,DITE,67,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,6,P,4,NA,ONCL,107,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,6,P,5,NA,ONCL,118,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,8,P,1,NA,DITE,77,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,8,P,2,NA,ONCL,98,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,9,C,1,NA,DITE,76,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,9,C,2,NA,DITE,49,NA,NA,NONE,9/7/04,NA
AS006,1,2004,MACKCC-M,CC,M,2,9,C,3,NA,DITE,71,NA,NA,NONE,9/7/04,NA
